school_name,school_id,subject_id,item_name,question_no,n_items,n_sigs,item_ids,pattern,date_span_days,distinct_text_samples,min_cross_item_similarity,conflict_class
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,1e488d21dcc686e0289de8fa45586959300a76e8bd4983acbf4940b292b8e6c6,Chapter 4 Test: Addition Concepts,6,4,2,8018759369 | 8077261553 | 8077262828 | 8077264048,per-section-variant,0,Alec saw 1 big dog and 3 small dogs.  How many dogs did Alec see in all?  1 + 3 =? ||| Match the equations to show the correct sum. ,0.22,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,94ef70e13242cc4d065e2b31234f267793f6de1431e908fe59efc635520d37cc,Topic 2,10,3,2,8095123351 | 8095123435 | 8108245298,per-section-variant,3,mediaAVA7918971636453444.mp3 Part B  What is the equation represented by the proportional relationship?  ||| Select the correct value of each expression ,0.222,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d8eef2699deadc6b5b0b5314cee658d4cd4220cd895c2a870b026be11a17b6f6,HW 12/9 Spiral Review,1,2,2,7626416439 | 7626433775,per-section-variant,0,A rabbit can run at a top speed of  miles in  hour. What is the unit rate of the top running speed of a rabbit in miles  ||| Which points on the number line below have the same absolute value?,0.224,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,cbd4764f8195a59d3fa3d3ebb30f0a756bd67310439307ee56d809efc21ab957,Quiz 2,3,2,2,8016572178 | 8126265514,recycled-title-same-section,70,"What is the term for the laws associated with Judaism, including the ten commandments? ||| Which species was defined as ""Upright man""? they were known for using better tools and being able to control fire.",0.235,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d8eef2699deadc6b5b0b5314cee658d4cd4220cd895c2a870b026be11a17b6f6,HW 12/9 Spiral Review,8,2,2,7626416439 | 7626433775,per-section-variant,0,The _ is the greatest number by which two or more given numbers can be evenly divided. ||| Which expression is equivalent to -16(m-2)?,0.238,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a0e8432b2bb7a06e4d9f1f2aa136a00298917a31bc6648789a67f78e575c7273,Chapter 4 Test: Equal Groups,6,3,2,8018762596 | 8018769272 | 8076260570,per-section-variant,0,Choose whether the sum of the following addends are even or odd.  ||| Terry puts his cards in 4 rows. He puts 5 cards in each row. What is the total number of cards Terry puts in rows? Enter,0.241,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a0e8432b2bb7a06e4d9f1f2aa136a00298917a31bc6648789a67f78e575c7273,Chapter 4 Test: Equal Groups,8,3,2,8018762596 | 8018769272 | 8076260570,per-section-variant,0,Choose whether the sum of the following addends are even or odd. ||| Choose whether the sum of the following addends are even or odd.  ||| Terry puts his cards in 4 rows. He puts 5 cards in each row. What is the total number of cards Terry puts in rows? Enter,0.241,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c0b013cc1fb117944245e274f594c8de1ab534cb5e9c88dbef46b7bc8888998c,HW 12/10 Spiral Review,1,2,2,7628347421 | 7628391502,per-section-variant,0,Leah bought 3/4 pound of trail mix to make snack bags. She put 1/8 pound of trail mix into each snack bag. Which express ||| Write an equation in the form of y=kx to represent the proportional relationship shown in the table below. Enter the cor,0.245,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c0b013cc1fb117944245e274f594c8de1ab534cb5e9c88dbef46b7bc8888998c,HW 12/10 Spiral Review,9,2,2,7628347421 | 7628391502,per-section-variant,0,A certain airline charges a service fee of 7% for each plane ticket purchased. What is the total price the airline charg ||| Deron recorded his heart rate as 204 beats in 3 minutes. What is the unit rate in beats per minute?,0.246,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,cbd4764f8195a59d3fa3d3ebb30f0a756bd67310439307ee56d809efc21ab957,Quiz 2,1,2,2,8016572178 | 8126265514,recycled-title-same-section,70,The Tanach is the Hebrew Bible ||| Which group was the first evolutionary species,0.246,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5a9fa1a8c87e135688043a91b1f7214a858b8e1e411fc752224d1bada526347b,Quiz 2,1,2,2,8126292235 | 8257448535,recycled-title-same-section,91,This battle resulted in greater control of the Mississippi River ||| Who was our third president?,0.256,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,9,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Jeremy is knitting a rectangular blanket. The table shows his progress over three days. Select all the true statements a ||| Keisha draws a sketch of an area rug on grid paper. Which multiplication equation can she use to find the area of the ru,0.257,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,14,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,mediaAVA7919721636453488.mp3 What are all solutions to the equation x3 = 8? ||| Select the decimal equivalent of given rational number.,0.257,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8d7b3976254ac1464e4868dd38bc88cbe163216de2d29ff9606c0a037e06a4eb,Quiz 3,3,2,2,8030688955 | 8149807504,recycled-title-same-section,84,Sparta was better towards woman than Athens in most regards ||| Where did the first major civilization take place?,0.261,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,15,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Greg drew the shape of the parking lot at school.   What is the area of the parking lot? ||| The Shed Store sold two sheds yesterday. The first shed was 8 feet long and 6 feet wide. The second shed was the same le,0.263,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,cbd4764f8195a59d3fa3d3ebb30f0a756bd67310439307ee56d809efc21ab957,Quiz 2,5,2,2,8016572178 | 8126265514,recycled-title-same-section,70,"According to the Tanach, the Ten Commandments were recieved on Mount Sinai by Moses. ||| Which of the following is best defined as using plants and animals to help humans?",0.265,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,23,2,2,8344562580 | 8346388108,per-section-variant,0,Part B Which line from Passage 1 supports the answer in Part A? ||| Read this sentence from Passage 2. ?Oh! how quickly he ran home to his mother . . . and then she made him promise never ,0.266,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,09158d653550f64e6075248264d514e122b45310f045e086457b46a9ac56a88b,Quiz 2,4,3,3,8016559819 | 8126215170 | 8257435517,recycled-title-same-section,161,"A Plank is part of a Platform ||| Declaring backruptcy has no impact on your credit score ||| In a Federal system of Government, where does power go?",0.269,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,16,2,2,8344562580 | 8346388108,per-section-variant,0,Match each detail to the correct perspective.,0.27,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,91a4995428eb2f83d25b5d39584adadb98d8f4867ce0b1c9e85d56b4238cabb2,Quarter 3 Quiz 2,2,2,2,7688267137 | 7700976328,per-section-variant,7,Who defeated Gaius Marius ||| Who was the first to claim the title Dictator for life?,0.273,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d8eef2699deadc6b5b0b5314cee658d4cd4220cd895c2a870b026be11a17b6f6,HW 12/9 Spiral Review,6,2,2,7626416439 | 7626433775,per-section-variant,0,A school of fish is swimming 85 feet below the surface of the ocean. There is a coral reef 95 feet below the fish. How m ||| Enter the correct answer in the box to evaluate the expression.  _,0.275,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,4,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,"mediaAVA7919621636453482.mp3 Select all of the irrational numbers. ||| Part B If he continues at this rate, Andy will be    in relation to sea level after 612minutes.",0.275,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,24,2,2,8344562580 | 8346388108,per-section-variant,0,Read this sentence from Passage 2. ?Oh! how quickly he ran home to his mother . . . and then she made him promise never  ||| Which two events in Passage 2 show that Greywhiskers changes in the passage?,0.276,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,19,2,2,8344562580 | 8346388108,per-section-variant,0,Select two lines from Passage 1 that show how Punky Dunk changes throughout the poem. ||| What type of poem is Passage 1?,0.277,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,11,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,mediaAVA7919691636453487.mp3 Solve the equation x3  = ?64. _ ||| Select the decimal equivalent of given rational number.,0.277,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,13,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Glenda used square tiles to make a rectangle. The rectangle has a length of 2 inches and a width of 2 inches. Which rect ||| The diagram shows the toddler play area at the water park. What is the area of the toddler play area?  ,0.278,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,1e488d21dcc686e0289de8fa45586959300a76e8bd4983acbf4940b292b8e6c6,Chapter 4 Test: Addition Concepts,5,4,2,8018759369 | 8077261553 | 8077262828 | 8077264048,per-section-variant,0,Jen sees these worms. Which addition problem below can Jen write to show how many worms she sees? ||| Lisa had 4 hats. She got 2 more hats. How many hats does Lisa have now? Enter the answer in the box. 4+2= _,0.284,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,9164b0363acacf5ae93651a11b9e0201d67d311f7394649e0bea9773bac504e4,Quarter 3 Quiz 3,2,2,2,7688207641 | 7722457831,recycled-title-same-section,21,Which of the following were laws created to monitor what Slaves could and could not do? ||| Who was the leaader of Mexico during the Texas Revolution?,0.286,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8d7b3976254ac1464e4868dd38bc88cbe163216de2d29ff9606c0a037e06a4eb,Quiz 3,4,2,2,8030688955 | 8149807504,recycled-title-same-section,84,Athens had which of the following governments? ||| This stretches from the Mediterrenean Sea to the Persian Gulf,0.286,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,1e488d21dcc686e0289de8fa45586959300a76e8bd4983acbf4940b292b8e6c6,Chapter 4 Test: Addition Concepts,2,4,2,8018759369 | 8077261553 | 8077262828 | 8077264048,per-section-variant,0,Jen sees these worms. Which addition problem below can Jen write to show how many worms she sees? ||| Which picture shows adding zero?,0.286,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,1e488d21dcc686e0289de8fa45586959300a76e8bd4983acbf4940b292b8e6c6,Chapter 4 Test: Addition Concepts,3,4,2,8018759369 | 8077261553 | 8077262828 | 8077264048,per-section-variant,0,Lisa had 4 hats. She got 2 more hats. How many hats does Lisa have now? Enter the answer in the box. 4+2= _ ||| Which picture shows adding zero?,0.288,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8d7b3976254ac1464e4868dd38bc88cbe163216de2d29ff9606c0a037e06a4eb,Quiz 3,1,2,2,8030688955 | 8149807504,recycled-title-same-section,84,This civilization had Cyrus the Great as one of their leaders ||| Which of the following was part of the Fertile Crescent? ,0.289,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,3de53fec379bdeb2ee716124bfc549ff3e9e7aa96c037853562ea59a1e1038f3,Unit 2 Part 1,29,2,2,8102313694 | 8198880846,cross-section-far-dates,33,"  Reading Read the selection, and choose the best answer to each question. A Museum for Anne Frank  1 During World War I ||| Read the dictionary entry. mutual (MYOO choo uhl) adj. 1. reciprocated or returned (for example, mutual love) 2. charact",0.296,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d8eef2699deadc6b5b0b5314cee658d4cd4220cd895c2a870b026be11a17b6f6,HW 12/9 Spiral Review,7,2,2,7626416439 | 7626433775,per-section-variant,0,"For the expression 64, the _ is 6 and the _ is 4. ||| Which fraction is equivalent to 0.454545...?",0.299,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,12,2,2,8344562580 | 8346388108,per-section-variant,0,How does Ras feel about the trip to the mountains? ||| Read this sentence from the passage. 9          Seven?s heart sank. What does this sentence show about Seven?,0.3,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5a9fa1a8c87e135688043a91b1f7214a858b8e1e411fc752224d1bada526347b,Quiz 2,2,2,2,8126292235 | 8257448535,recycled-title-same-section,91,This battle was a Confederate victory and the first heavy casualty battle in the Civil War ||| Which of the following established the 49th Parallel?,0.3,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,91a4995428eb2f83d25b5d39584adadb98d8f4867ce0b1c9e85d56b4238cabb2,Quarter 3 Quiz 2,1,2,2,7688267137 | 7700976328,per-section-variant,7,How many people are in a century? ||| Who was the first Emperor of Rome?,0.302,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8d7b3976254ac1464e4868dd38bc88cbe163216de2d29ff9606c0a037e06a4eb,Quiz 3,5,2,2,8030688955 | 8149807504,recycled-title-same-section,84,Irrigation is defined as the domestication of certain animals ||| Which of the following religions was founded in Persia?,0.303,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,91a4995428eb2f83d25b5d39584adadb98d8f4867ce0b1c9e85d56b4238cabb2,Quarter 3 Quiz 2,4,2,2,7688267137 | 7700976328,per-section-variant,7,"according to the bible, why were the Romans nervious about Jesus of Nazareth? ||| Who sacked the City of Rome in the early days of the republic?",0.304,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d8eef2699deadc6b5b0b5314cee658d4cd4220cd895c2a870b026be11a17b6f6,HW 12/9 Spiral Review,5,2,2,7626416439 | 7626433775,per-section-variant,0,Enter the correct answer in the box to evaluate the expression. -46 - 18 = _ ||| Which expression is equivalent to ?,0.306,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,91a4995428eb2f83d25b5d39584adadb98d8f4867ce0b1c9e85d56b4238cabb2,Quarter 3 Quiz 2,5,2,2,7688267137 | 7700976328,per-section-variant,7,What was the town center in Rome called? ||| Which of the following individuals was involved in the death of Julius Caesar,0.309,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,94ef70e13242cc4d065e2b31234f267793f6de1431e908fe59efc635520d37cc,Topic 2,4,3,2,8095123351 | 8095123435 | 8108245298,per-section-variant,3,Part B What is the constant of proportionality? ||| Select the correct sum for each expression,0.32,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d8eef2699deadc6b5b0b5314cee658d4cd4220cd895c2a870b026be11a17b6f6,HW 12/9 Spiral Review,3,2,2,7626416439 | 7626433775,per-section-variant,0,Match the correct answer to show the percent decrease from the first number to the second number. ||| Which list is in order from least to greatest?,0.325,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,10,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Lucinda drew a rectangle with a length of 5 inches and a width of 3 inches. How can she make the area of the rectangle b ||| The Shed Store sold two sheds yesterday. The first shed was 8 feet long and 6 feet wide. The second shed was the same le,0.326,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8506a90a47cfda79d67ff82c7e1a8b0a4012bbd813fcad071606aa311bd78b3f,Quiz 3,5,2,2,8030945538 | 8264918425,recycled-title-same-section,161,How did life change for civilians in the North during the Civil War? ||| Who was looking for a Northwest Passage and got overthrown by his own men?,0.33,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5a9fa1a8c87e135688043a91b1f7214a858b8e1e411fc752224d1bada526347b,Quiz 2,3,2,2,8126292235 | 8257448535,recycled-title-same-section,91,Naval leader who helped the Union take control of New Orleans ||| Who was defeated at the battle of Thames River?,0.337,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,9164b0363acacf5ae93651a11b9e0201d67d311f7394649e0bea9773bac504e4,Quarter 3 Quiz 3,5,2,2,7688207641 | 7722457831,recycled-title-same-section,21,What is the name of the fort that was surrounded by Mexico during the Texas revolution ||| Which of the following individuals created the sewing machine,0.339,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,94ef70e13242cc4d065e2b31234f267793f6de1431e908fe59efc635520d37cc,Topic 2,5,3,2,8095123351 | 8095123435 | 8108245298,per-section-variant,3,mediaAVA7917121636453317.mp3 Jeremy drew a number line to display five rational numbers. Which number is NOT displayed o ||| mediaAVA7918861636453438.mp3 Natalie walked 1.4 miles in one hour. How far did she walk in kilometers?,0.34,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a0e8432b2bb7a06e4d9f1f2aa136a00298917a31bc6648789a67f78e575c7273,Chapter 4 Test: Equal Groups,7,3,2,8018762596 | 8018769272 | 8076260570,per-section-variant,0,Josh sees these shapes. Which of the following repeated addition equations match Josh's shapes? ||| Josh sees these shapes.  Which of the following repeated addition equations match Josh's Shapes? ||| Which equation shows how to find the total number of circles?,0.341,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a0e8432b2bb7a06e4d9f1f2aa136a00298917a31bc6648789a67f78e575c7273,Chapter 4 Test: Equal Groups,2,3,2,8018762596 | 8018769272 | 8076260570,per-section-variant,0,Mary has an even number of shells and an odd number of rocks. Which group of shells and rocks could belong to Mary? ||| Which ten frames show an even number? Choose the 2 correct answers.,0.345,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,94ef70e13242cc4d065e2b31234f267793f6de1431e908fe59efc635520d37cc,Topic 2,1,3,2,8095123351 | 8095123435 | 8108245298,per-section-variant,3,mediaAVA7917091636453315.mp3 Cassie?s score in a card game is 4 points away from zero. If Juanita?s score is the opposit ||| mediaAVA7918831636453436.mp3 Graph the proportional relationship y = 5.5×.  ,0.356,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,4e85547b4f41502a8c08ae30d3cb38d95259c6c742ac2a819a337cf5554c199d,Grade 3 FAST Practice- ELA,29,2,2,8344562580 | 8346388108,per-section-variant,0,How is Greywhiskers?s experience in Passage 2 similar to Punky Dunk?s experience in Passage 1? ||| Match each lesson to the passage where the main character learns it.,0.361,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,34930c65c38f044c3667c89109f2b261d33c6653b41fdb389b7857c0c19772b1,Home Sweet Habitat: Weekly Assessment: Week 2,5,2,2,7807260114 | 7814288655,per-section-variant,0,"How is the last stanza different from the other stanzas in the poem? Use parts of the poem to explain your answer. ||| Read the selection and answer each question. All You Need by Howard Schwartz You need a planet to live on, a sun (5)to s",0.369,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,14,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Keisha draws a sketch of an area rug on grid paper. Which multiplication equation can she use to find the area of the ru ||| The school office is shown. Each unit square is equal to 1 square meter. What is the total area of the school office?  ,0.37,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a0e8432b2bb7a06e4d9f1f2aa136a00298917a31bc6648789a67f78e575c7273,Chapter 4 Test: Equal Groups,3,3,2,8018762596 | 8018769272 | 8076260570,per-section-variant,0,Ling builds 3 towers with blocks. How many of Ling?s towers have an odd number of blocks? ||| Which ten frames show an even number? Choose the 2 correct answers.,0.371,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,7,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,"mediaAVA7918191636453396.mp3 In the first round of a card game, Niki scored 20.5 points. Then, she lost  points on one t ||| mediaAVA7919641636453483.mp3 Which expression has the greatest value?",0.372,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5a9fa1a8c87e135688043a91b1f7214a858b8e1e411fc752224d1bada526347b,Quiz 2,5,2,2,8126292235 | 8257448535,recycled-title-same-section,91,"This was the first official battle of the Civil War, with only two deaths ||| Which of the following was a cause of the War of 1812?",0.376,genuinely_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,db4bf6655b5b7024fb07d171e484028e612e82e080987814c3e80730a8ac439e,Chapter 16 Test: Fraction Concepts,4,2,2,7928764338 | 8358079682,per-section-variant,1,"Click in the shape to shade a fourth. ||| Each shape is divided into equal parts. Match each option with: halves, thirds, or fourths.",0.376,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,9164b0363acacf5ae93651a11b9e0201d67d311f7394649e0bea9773bac504e4,Quarter 3 Quiz 3,3,2,2,7688207641 | 7722457831,recycled-title-same-section,21,Which of the following individuals was most involve on the Texas side of the Texas Revolution ||| Which of the following is described as a rejection of industrialization and a return to self reliance,0.393,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,94ef70e13242cc4d065e2b31234f267793f6de1431e908fe59efc635520d37cc,Topic 2,6,3,2,8095123351 | 8095123435 | 8108245298,per-section-variant,3,mediaAVA7917131636453318.mp3 What is the difference??15 ? (?8) _ ||| mediaAVA7918911636453441.mp3 Sarah used 2.5 cups of cheese in a dish that serves 10 people. What constant of proportiona,0.394,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,bd84b0290db8ad3d3ab9c65fa79fb0bbf8f742f0dc8820620d01c2d8763e7b25,Time to Grow!: Weekly Assessment: Week 2,2,2,2,7787678187 | 7787866945,per-section-variant,0,"At the beginning of the story, what does the woman mean when she tells Liang his drawing is ?so full of life?? What happ ||| Read the selection and answer each question. The Magic Paintbrush Retold by Ellen L. Ramsey (1)As Liang drew in the dirt",0.403,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,11,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Colby drew a diagram of his garden. Each unit square is 1 square foot. What is the area of Colby?s garden?   ||| Paulo and some friends drew rectangles. Each unit square represents 1 square centimeter. Paulo?s rectangle has an area o,0.407,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,5,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,"mediaAVA7918171636453394.mp3 If -178+ 0.5 = r, which statement about r is true? ||| mediaAVA7919631636453483.mp3 The expression    gives the perimeter of the square shown. What is the perimeter, in meters",0.409,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,3,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Brady is placing square tiles on the floor of the kitchen. Each unit square is 1 square foot. Which equations can Brady  ||| Each unit square of this figure is 1 square meter. What is the area of the figure?,0.411,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,2,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,mediaAVA7918131636453392.mp3 Four out of nine dogs weigh less than 20 pounds. What is the decimal equivalent for the num ||| mediaAVA7919601636453481.mp3 Choose whether the following numbers are rational or irrational.,0.415,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8d7b3976254ac1464e4868dd38bc88cbe163216de2d29ff9606c0a037e06a4eb,Quiz 3,2,2,2,8030688955 | 8149807504,recycled-title-same-section,84,The Euphrates River is in Mesopotamia ||| These were Persian Soldiers,0.429,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c0b013cc1fb117944245e274f594c8de1ab534cb5e9c88dbef46b7bc8888998c,HW 12/10 Spiral Review,7,2,2,7628347421 | 7628391502,per-section-variant,0,A cement mixer can hold up to 681 kilograms of cement. How many 100-pound bags of cement can be put into the mixer at on ||| Pablo uses 13.5 cups of flour to make 6 batches of muffins. How many cups of flour does he use per batch? Enter the corr,0.435,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,8,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,mediaAVA7918201636453397.mp3 Select all of the expressions that are equivalent to 17.02. ||| mediaAVA7919651636453485.mp3 The expression  gives the area of the base of a cube with a volume of 27 cubic inches. What,0.439,genuinely_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,6,2,2,8029128083 | 8029141004,per-section-variant,7,"Click here to play the presentation Read the sentence from “Friends at School.” Yesterday, Sam and I counted silly snake ||| Click here to play the presentation Which event happens first?",0.449,genuinely_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,19,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation _ap ||| Click here to play the presentation Read the sentence. The man pets his cat. Which word from the sentence is a noun that,0.454,genuinely_different
