check_name,school_id,question_id,answer_submission,drift_type,cube_students,fact_students,cube_score,fact_score,cube_possible,fact_possible
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,,STALE_CUBE_ROW,18,,250.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210816,n/a,STALE_CUBE_ROW,4,,0.6666,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669061,c. the accidental destruction of propert,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719548,,STALE_CUBE_ROW,20,,17.0000,,20.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332815,b. either the mean or median,STALE_CUBE_ROW,4,,36.0000,,36.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332767,,VALUE_DRIFT,20,20,252.0000,126.0000,360.0000,180.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719525,d. stem,STALE_CUBE_ROW,3,,0.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210823,84,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,,VALUE_DRIFT,20,20,832.0000,416.0000,1696.0000,848.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332772,e. range,STALE_CUBE_ROW,4,,32.0000,,64.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257762,n/a,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257750,,VALUE_DRIFT,19,19,38.0000,19.0000,38.0000,19.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,d. range,STALE_CUBE_ROW,4,,32.0000,,64.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719544,"d. cones, flowers, and leaves",STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210811,b. 5:21 p.m.,STALE_CUBE_ROW,14,,14.0000,,14.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669051,a. country towns.,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719544,,VALUE_DRIFT,20,20,38.0000,19.0000,40.0000,20.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210813,,VALUE_DRIFT,21,21,51.0000,34.0000,63.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257753,,STALE_CUBE_ROW,19,,68.0000,,76.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,motivation,STALE_CUBE_ROW,1,,11.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,victimless crimes,STALE_CUBE_ROW,16,,227.0000,,240.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669049,,STALE_CUBE_ROW,18,,18.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719531,,VALUE_DRIFT,20,20,36.0000,18.0000,40.0000,20.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210825,n/a,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210816,<p><strong>900</strong> seconds</p>,STALE_CUBE_ROW,3,,0.9999,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210818,,VALUE_DRIFT,21,21,18.0000,12.0000,63.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719538,,VALUE_DRIFT,20,20,8.0000,4.0000,40.0000,20.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332774,a. Ana scored less than 75 more than hal,STALE_CUBE_ROW,1,,0.0000,,25.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332772,b. range,STALE_CUBE_ROW,4,,48.0000,,64.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,n/a,STALE_CUBE_ROW,18,,250.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210807,,VALUE_DRIFT,21,21,60.0000,40.0000,63.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,plea bargain,STALE_CUBE_ROW,17,,239.0000,,255.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332773,,STALE_CUBE_ROW,20,,684.0000,,720.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669028,False,STALE_CUBE_ROW,9,,9.0000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332791,c. gap,STALE_CUBE_ROW,2,,0.0000,,72.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669042,d. receive training for their life's wor,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332815,b. mean only,STALE_CUBE_ROW,2,,0.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669040,,STALE_CUBE_ROW,18,,17.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669026,,STALE_CUBE_ROW,18,,17.5000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,experience,STALE_CUBE_ROW,6,,71.0000,,90.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669063,a. parole.,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669054,Because with more people you'll need str,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669040,True,STALE_CUBE_ROW,2,,1.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210827,d. 7:40A.M.,STALE_CUBE_ROW,15,,15.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332763,,STALE_CUBE_ROW,20,,180.0000,,180.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332786,b. mean,STALE_CUBE_ROW,1,,0.0000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,,STALE_CUBE_ROW,18,,250.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719542,a. <http://app.schoology.com/system/file,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332786,b. median,STALE_CUBE_ROW,3,,27.0000,,27.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669051,,STALE_CUBE_ROW,18,,13.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719523,,VALUE_DRIFT,20,20,120.0000,60.0000,160.0000,80.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210808,d. 5:57 <http://app.schoology.com/system,STALE_CUBE_ROW,3,,0.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332815,c. either the mean or median,STALE_CUBE_ROW,3,,27.0000,,27.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669032,a. the rise of factories.,STALE_CUBE_ROW,4,,4.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210809,a. thermometer,STALE_CUBE_ROW,21,,21.0000,,21.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719527,d. temperature,STALE_CUBE_ROW,19,,19.0000,,19.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257753,,VALUE_DRIFT,19,19,136.0000,68.0000,152.0000,76.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332768,3,STALE_CUBE_ROW,3,,13.5000,,27.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332768,17,STALE_CUBE_ROW,1,,0.0000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669044,a. community colleges.,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332774,c. Ana scored between 75 and 100 less of,STALE_CUBE_ROW,3,,0.0000,,75.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669063,c. the death penalty.,STALE_CUBE_ROW,2,,2.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332772,c. range,STALE_CUBE_ROW,2,,32.0000,,32.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210826,10:25,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257752,,VALUE_DRIFT,19,19,152.0000,76.0000,152.0000,76.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257751,c. <http://app.schoology.com/system/file,STALE_CUBE_ROW,1,,0.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,c. The data are approximately symmetric.,STALE_CUBE_ROW,5,,62.5000,,125.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332760,right-skewed,STALE_CUBE_ROW,15,,60.0000,,60.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,,STALE_CUBE_ROW,18,,250.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332768,5,STALE_CUBE_ROW,17,,126.0000,,153.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669034,The United States has a higher GDP than ,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719542,b. <http://app.schoology.com/system/file,STALE_CUBE_ROW,4,,0.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669054,Transportation routes help determine the,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669034,united states Is third on the list defen,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332802,,STALE_CUBE_ROW,20,,450.0000,,500.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,values,STALE_CUBE_ROW,1,,10.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210811,d. 5:29 p.m.,STALE_CUBE_ROW,3,,0.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332770,b. <https://app.schoology.com/system/fil,STALE_CUBE_ROW,1,,0.0000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332808,b. Kwame scored between 40 and 60 more o,STALE_CUBE_ROW,1,,0.0000,,25.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,,STALE_CUBE_ROW,18,,229.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669045,inland ,STALE_CUBE_ROW,1,,1.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,,STALE_CUBE_ROW,18,,229.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257750,a. 2-1=1,STALE_CUBE_ROW,19,,19.0000,,19.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669052,a. climate.,STALE_CUBE_ROW,5,,5.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332760,,STALE_CUBE_ROW,20,,60.0000,,80.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210811,,VALUE_DRIFT,21,21,42.0000,28.0000,63.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669045,urban,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669028,,STALE_CUBE_ROW,18,,9.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257759,,VALUE_DRIFT,19,19,28.0000,14.0000,38.0000,19.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669061,b. the willful destruction of property w,STALE_CUBE_ROW,3,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210816,,STALE_CUBE_ROW,21,,12.9997,,21.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332808,d. Kwame scored between 30 and 40 less o,STALE_CUBE_ROW,1,,25.0000,,25.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669064,,STALE_CUBE_ROW,18,,43.5000,,54.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719540,c. seeds,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669029,,STALE_CUBE_ROW,18,,11.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257761,,VALUE_DRIFT,19,19,32.0000,16.0000,38.0000,19.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669054,,STALE_CUBE_ROW,18,,41.0000,,54.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,,STALE_CUBE_ROW,18,,229.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210823,,VALUE_DRIFT,21,21,48.0000,32.0000,63.0000,42.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669030,,VALUE_DRIFT,18,18,36.0000,18.0000,36.0000,18.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669047,,VALUE_DRIFT,18,18,32.0000,16.0000,36.0000,18.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332774,,STALE_CUBE_ROW,20,,325.0000,,500.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,,STALE_CUBE_ROW,18,,250.0000,,270.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669044,c. graduate school.,STALE_CUBE_ROW,6,,6.0000,,6.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719552,b. roots ,STALE_CUBE_ROW,17,,17.0000,,17.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332771,d. peak,STALE_CUBE_ROW,5,,180.0000,,180.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332802,a. 5,STALE_CUBE_ROW,1,,0.0000,,25.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669026,,VALUE_DRIFT,18,18,35.0000,17.5000,36.0000,18.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332773,b. 6,STALE_CUBE_ROW,6,,216.0000,,216.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669025,single,STALE_CUBE_ROW,1,,1.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669064,Some ways a citizen can help reduce crim,STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,b. The data are approximately symmetric.,STALE_CUBE_ROW,5,,100.0000,,125.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719550,,STALE_CUBE_ROW,20,,12.0000,,20.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669026,Compromise,STALE_CUBE_ROW,1,,1.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332774,a. Ana scored between 75 and 100 less of,STALE_CUBE_ROW,2,,0.0000,,50.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719531,b. lemon,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,,STALE_CUBE_ROW,20,,416.0000,,848.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,a. The data are approximately symmetric.,STALE_CUBE_ROW,2,,37.5000,,50.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257751,b. <http://app.schoology.com/system/file,STALE_CUBE_ROW,5,,0.0000,,20.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332797,d. interquartile range,STALE_CUBE_ROW,6,,80.0000,,96.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669056,,VALUE_DRIFT,18,18,22.0000,11.0000,36.0000,18.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,d. The data have 3 peaks.,STALE_CUBE_ROW,1,,0.0000,,25.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669036,education,STALE_CUBE_ROW,17,,17.0000,,17.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332808,a. Kwame scored between 30 and 40 less o,STALE_CUBE_ROW,3,,75.0000,,75.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332813,,VALUE_DRIFT,20,20,1728.0000,864.0000,1920.0000,960.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669061,a. the same thing as vandalism.,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210827,n/a,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719540,a. flower,STALE_CUBE_ROW,4,,0.0000,,4.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719552,d. flowers,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257750,,STALE_CUBE_ROW,19,,19.0000,,19.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,arrest warrant,STALE_CUBE_ROW,1,,11.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669031,b. the basic work unit in the colonies.,STALE_CUBE_ROW,2,,2.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332770,c. <https://app.schoology.com/system/fil,STALE_CUBE_ROW,2,,0.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,insight,STALE_CUBE_ROW,8,,116.0000,,120.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,experience,STALE_CUBE_ROW,1,,10.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669035,graduate school,STALE_CUBE_ROW,14,,183.0000,,210.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669047,True,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669063,d. the death penalty.,STALE_CUBE_ROW,6,,6.0000,,6.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332815,d. either the mean or median,STALE_CUBE_ROW,2,,18.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669051,d. urban areas.,STALE_CUBE_ROW,5,,5.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332769,mode,STALE_CUBE_ROW,1,,0.0000,,9.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719553,c. put one plant in a cold spot and one ,STALE_CUBE_ROW,3,,0.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669055,arraignment,STALE_CUBE_ROW,12,,178.0000,,180.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332812,2,STALE_CUBE_ROW,2,,0.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669041,a. an enriching environment.,STALE_CUBE_ROW,7,,7.0000,,7.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669042,c. use basic learning skills.,STALE_CUBE_ROW,3,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257753,a. 4-3=1,STALE_CUBE_ROW,17,,68.0000,,68.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719550,,VALUE_DRIFT,20,20,24.0000,12.0000,40.0000,20.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210825,1:25,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669025,one parent,STALE_CUBE_ROW,1,,1.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210814,c. 15°,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332778,n/a,STALE_CUBE_ROW,1,,0.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332767,b. <https://app.schoology.com/system/fil,STALE_CUBE_ROW,5,,45.0000,,45.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669040,False,STALE_CUBE_ROW,16,,16.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669034,"They weren't broke, they were the 3rd ri",STALE_CUBE_ROW,1,,3.0000,,3.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669051,b. country towns.,STALE_CUBE_ROW,1,,0.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210818,a. 108 seconds,STALE_CUBE_ROW,5,,0.0000,,5.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018719536,,VALUE_DRIFT,20,20,28.0000,14.0000,40.0000,20.0000
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669041,,STALE_CUBE_ROW,18,,18.0000,,18.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332802,d. 7,STALE_CUBE_ROW,6,,150.0000,,150.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332814,21,STALE_CUBE_ROW,20,,180.0000,,180.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332775,d. There is a cluster from 2.5 to 3.5.,STALE_CUBE_ROW,5,,125.0000,,125.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257761,c. 3 ? 2,STALE_CUBE_ROW,2,,0.0000,,2.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332772,e. upper and lower quartile,STALE_CUBE_ROW,1,,8.0000,,16.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669060,b. blue-collar crime,STALE_CUBE_ROW,1,,1.0000,,1.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257759,a. 1,STALE_CUBE_ROW,14,,14.0000,,14.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2261332813,,STALE_CUBE_ROW,20,,576.0000,,640.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2133210818,b. 1 minute 48 seconds ,STALE_CUBE_ROW,6,,6.0000,,6.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2109257756,,STALE_CUBE_ROW,19,,19.0000,,19.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669045,inland,STALE_CUBE_ROW,15,,15.0000,,15.0000,
cube_questionincorrectchoice_summary,019eb11c-410a-7ffb-86e6-a0294c669670,2018669026,compermise,STALE_CUBE_ROW,1,,1.0000,,1.0000,
