check_name,school_id,subject_id,question_no,position_number,standards,drift_type,cube_score,fact_score,cube_possible,fact_possible
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,9,n/a,SOC.7.SS.7.C.3.14,MISSING_FROM_CUBE,,5.0000,,5.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,9dfd47961f78cda8d9695c9dd3a1a530c3d81b8ef65c5fb5b802bd221cefad14,6,n/a,MA.K.NSO.3.1,MISSING_FROM_CUBE,,17.0000,,19.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,22,n/a,SOC.7.SS.7.C.3.14,MISSING_FROM_CUBE,,17.0000,,18.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,17,n/a,SOC.7.SS.7.C.2.13,MISSING_FROM_CUBE,,3.0000,,3.0000
cube_question_summary_overall,019eb11c-413c-7ed9-872e-0fe5e9a947b6,db4bf6655b5b7024fb07d171e484028e612e82e080987814c3e80730a8ac439e,8,n/a,MA.2.FR.1.1,MISSING_FROM_CUBE,,16.0000,,16.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,e93f836775458de9c65b5631901b73431a6fe43315a5aa090f429f05f53811b6,8,n/a,MA.K.NSO.3.1,MISSING_FROM_CUBE,,0.0000,,2.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,37,n/a,SOC.7.SS.7.C.3.10,MISSING_FROM_CUBE,,2.0000,,3.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,37,n/a,SOC.7.SS.7.C.3.10,MISSING_FROM_CUBE,,3.0000,,4.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,18,n/a,SOC.7.SS.7.C.2.3,MISSING_FROM_CUBE,,2.0000,,4.0000
cube_question_summary_overall,019eb11c-413b-7a66-a7d8-a18f14736ede,ac37ee2bfb7dd9ee549eb48c6e3ecdc90df460bb0c15d5180e5df85a198eadd6,8,n/a,MA.2.NSO.2.3,MISSING_FROM_CUBE,,13.0000,,29.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,18,n/a,SOC.7.SS.7.C.2.3,MISSING_FROM_CUBE,,0.0000,,1.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,7d05f8dffe7639f2bdaaf1852c81fa54dbcd29ae28c99f36950bcacb837fc861,11,n/a,MA.4.M.2.1,MISSING_FROM_CUBE,,16.0000,,21.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,1cb82c7bab46cbcc82c6c2e2b39360c42da660b8bf3c2b84a609699ac62b7a6a,12,n/a,MA.6.MAFS.6.SP.1.2,MISSING_FROM_CUBE,,0.0000,,1.0000
cube_question_summary_overall,019eb11c-413c-7ed9-872e-0fe5e9a947b6,db4bf6655b5b7024fb07d171e484028e612e82e080987814c3e80730a8ac439e,10,1,MA.2.FR.1.2,MISSING_FROM_CUBE,,16.0000,,16.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,37,n/a,SOC.7.SS.7.C.3.10,MISSING_FROM_CUBE,,4.0000,,5.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,1cb82c7bab46cbcc82c6c2e2b39360c42da660b8bf3c2b84a609699ac62b7a6a,12,n/a,MA.6.MAFS.6.SP.1.2,MISSING_FROM_CUBE,,2.0000,,2.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,9dfd47961f78cda8d9695c9dd3a1a530c3d81b8ef65c5fb5b802bd221cefad14,8,n/a,MA.K.NSO.3.1,MISSING_FROM_CUBE,,13.0000,,19.0000
cube_question_summary_overall,019eb11c-413b-7a66-a7d8-a18f14736ede,ac37ee2bfb7dd9ee549eb48c6e3ecdc90df460bb0c15d5180e5df85a198eadd6,6,1,MA.2.NSO.2.3,MISSING_FROM_CUBE,,38.3335,,43.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,7d05f8dffe7639f2bdaaf1852c81fa54dbcd29ae28c99f36950bcacb837fc861,7,n/a,MA.4.M.1.1,MISSING_FROM_CUBE,,17.0000,,21.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,25,n/a,SOC.7.SS.7.C.4.2,MISSING_FROM_CUBE,,18.0000,,18.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,9dfd47961f78cda8d9695c9dd3a1a530c3d81b8ef65c5fb5b802bd221cefad14,12,n/a,MA.K.NSO.2.2,MISSING_FROM_CUBE,,14.0000,,19.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,7d05f8dffe7639f2bdaaf1852c81fa54dbcd29ae28c99f36950bcacb837fc861,16,1,MA.4.M.2.1,MISSING_FROM_CUBE,,16.0000,,21.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,37,n/a,SOC.7.SS.7.C.3.10,MISSING_FROM_CUBE,,5.0000,,6.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,35,n/a,SOC.7.SS.7.C.2.13,MISSING_FROM_CUBE,,13.0000,,18.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,17,n/a,SOC.7.SS.7.C.2.13,MISSING_FROM_CUBE,,7.0000,,7.0000
cube_question_summary_overall,019eb11c-413c-7ed9-872e-0fe5e9a947b6,db4bf6655b5b7024fb07d171e484028e612e82e080987814c3e80730a8ac439e,9,n/a,MA.2.FR.1.1,MISSING_FROM_CUBE,,16.0000,,16.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,1,1,SOC.7.SS.7.C.2.13,MISSING_FROM_CUBE,,18.0000,,18.0000
cube_question_summary_overall,019eb11c-413b-7a66-a7d8-a18f14736ede,ac37ee2bfb7dd9ee549eb48c6e3ecdc90df460bb0c15d5180e5df85a198eadd6,4,n/a,MA.2.NSO.2.3,MISSING_FROM_CUBE,,40.0000,,43.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,1cb82c7bab46cbcc82c6c2e2b39360c42da660b8bf3c2b84a609699ac62b7a6a,12,n/a,MA.6.MAFS.6.SP.1.2,MISSING_FROM_CUBE,,0.5000,,1.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,2,1,SOC.7.SS.7.C.2.13,MISSING_FROM_CUBE,,17.5000,,18.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,39,n/a,SOC.7.SS.7.C.3.8,MISSING_FROM_CUBE,,4.0000,,4.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,4,n/a,SS.7.E.1.5,MISSING_FROM_CUBE,,9.0000,,18.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,18,n/a,SOC.7.SS.7.C.2.3,MISSING_FROM_CUBE,,3.0000,,5.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,1cb82c7bab46cbcc82c6c2e2b39360c42da660b8bf3c2b84a609699ac62b7a6a,12,n/a,MA.6.MAFS.6.SP.1.2,MISSING_FROM_CUBE,,1.0000,,2.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,7d05f8dffe7639f2bdaaf1852c81fa54dbcd29ae28c99f36950bcacb837fc861,18,1,MA.4.M.2.1,MISSING_FROM_CUBE,,15.0000,,21.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,16,n/a,SOC.7.SS.7.C.2.13,MISSING_FROM_CUBE,,17.0000,,18.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,1cb82c7bab46cbcc82c6c2e2b39360c42da660b8bf3c2b84a609699ac62b7a6a,12,n/a,MA.6.MAFS.6.SP.1.2,MISSING_FROM_CUBE,,1.0000,,1.0000
cube_question_summary_overall,019eb11c-413b-7a66-a7d8-a18f14736ede,ac37ee2bfb7dd9ee549eb48c6e3ecdc90df460bb0c15d5180e5df85a198eadd6,7,1,MA.2.NSO.2.3,MISSING_FROM_CUBE,,34.0000,,43.0000
cube_question_summary_overall,019eb11c-410a-7ffb-86e6-a0294c669670,8ff7d3c471464bf6f707fa164f14a332257879a9d8ef2ce966a4b05d1a22276d,10,n/a,SS.7.E.3.4,MISSING_FROM_CUBE,,46.5000,,54.0000
